StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q29,Q30,Q31,Q32,Q32_10_TEXT,Q33,Q33_6_TEXT,Q34,Q35,Q35_16_TEXT,Q36,Q36_16_TEXT,Q37,Q37_16_TEXT,Q38,Q39,Q40,Q41,Q42,Q42_8_TEXT,Q43,Q44,Q45_1,Q46_1,Q47,Q48,Q48_16_TEXT,Q49_1_x,Q49_1_y,Q49_2_x,Q49_2_y,Q49_3_x,Q49_3_y,Q49_4_x,Q49_4_y,Q49_5_x,Q49_5_y,Q49_6_x,Q49_6_y,Q49_7_x,Q49_7_y,Q49_8_x,Q49_8_y,Q49_9_x,Q49_9_y,Q49_10_x,Q49_10_y,Q49,Q50,Q51,Q52,Q53,Q53_4_TEXT,Q54,Q55,Q55_6_TEXT,Q56,Q56_4_TEXT,Q57,Q57_6_TEXT
2025-05-30 04:36:58,2025-05-30 04:39:06,IP Address,188.214.10.111,100,127,True,2025-05-30 04:39:06,R_2fdXxc6yuGcD7rz,,,,,51.5128,-0.0638,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",24,Undergraduate,Physics,Fourth,Male,SKIP,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 07:27:07,2025-05-30 07:32:38,IP Address,146.179.86.135,100,330,True,2025-05-30 07:32:38,R_8DjcxMHQYHbTli8,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Undergraduate,Bioengineering,Third,Non-binary / third gender,Transgender,Bisexual,Yes,Every few months,Spirits,No,Yes,It's fun,,Yes,Vomitted,0-1,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Cocaine (powder),Crack Cocaine,Ketamine,Heroin",,"Microdose mushroom and more consistent access to marijuana ",On Special Occasions,,No,"To relax/ unwind,To feel good,To enjoy yourself,Self–medication,OTHER","Weed is good for my health condition, but also fun lol",Nothing that bad. Worst is that I just fell straight asleep. Waste of a gummy lol,,15,19,Alcohol,,,274,284,,,,,,,,,,,,,,,,,,,Union Building,"Bong,THC vape (Cart, Penjamins, etc),Convection vape",Unsure,Yes,Gummies,,Unsure,"Bumming off a friend,OTHER","I only really get high in countries when it’s legal. So I just buy from dispensary ",,,,
2025-05-30 07:50:57,2025-05-30 07:54:04,IP Address,172.226.183.69,100,186,True,2025-05-30 07:54:05,R_8Y5th35AjxvtUDB,,,,,51.3904,-0.0992,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Medicine,First,Male,Cisgender,Heterosexual,Yes,Fortnightly,Cider,No,No,It's fun,,No,,4-6,Yes,Cigarettes,"Pre–rolled, regular size (Straights)",Marlboro,1-2,No,,,,,,,,,,,,I have successfully quit,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,None!,,No,,,,,I have not had sex on drugs,18,,"Alcohol,Nicotine",,,290,283,829,822,,,,,,,,,,,,,,,,,"Union Building,Other",,,,,,,,,,,,
2025-05-30 08:55:19,2025-05-30 09:00:02,IP Address,193.164.22.42,100,282,True,2025-05-30 09:00:02,R_8FIErsmrBF3lTLZ,,,,,51.5064,-0.02,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Mathematics,Second,Female,Cisgender,Heterosexual,Yes,Daily,"Beer,Wine,Cider",No,I don't know/ unsure,"I like the taste,To relax,It's fun",,Yes,Blacked out,13-14,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,On Special Occasions,,No,To experience something different,,,,15,16,Alcohol,,,359,469,300,362,254,303,247,675,,,,,,,,,,,,,"Union Building,Sherfield/ Great Hall,Other","Blunt (pure marijuana, cigar or tobacco leaf wrapping)",No,No,,,No,Friend,,,,,
2025-05-30 09:01:11,2025-05-30 09:04:45,IP Address,130.185.117.25,100,213,True,2025-05-30 09:04:46,R_2al6qgbqvprklPs,,,,,53.4809,-2.2374,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Mathematics,Second,Male,Cisgender,Heterosexual,Yes,4-6 times a week,"Wine,Spirits,Cider",Yes,No,"I like the taste,To get drunk,To relax,It's fun",,I don't know/ Unsure,,13-14,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,On Special Occasions,,No,To experience something different,,,,16,19,Alcohol,,,291,269,,,,,,,,,,,,,,,,,,,Union Building,"Joint (pure marijuana, rolling paper)",No,Yes,Brownies/ baked goods,,No,Friend,,,,,
2025-05-30 09:24:59,2025-05-30 09:26:55,IP Address,146.179.86.142,100,115,True,2025-05-30 09:26:55,R_8O7rZ2FToh1aHYZ,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biochemistry,Second,Male,Cisgender,Gay,Yes,Fortnightly,"Beer,Wine,Spirits,Cider",Yes,No,"To get drunk,Because my friends do,To relax,It's fun",,Yes,Blacked out,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,Marijuana,,No,,,,,I have not had sex on drugs,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 16:19:34,2025-05-30 16:21:03,IP Address,152.37.116.131,100,88,True,2025-05-30 16:21:03,R_24m5pkjEgZOlVIJ,,,,,51.5064,-0.02,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Undergraduate,Mathematics,Second,Female,Cisgender,Asexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,No,,,,,,,,Alcohol,,,296,315,,,,,,,,,,,,,,,,,,,Union Building,,,,,,,,,,,,
2025-05-30 16:19:31,2025-05-30 16:22:29,IP Address,104.28.40.138,100,177,True,2025-05-30 16:22:29,R_2Y8KE6CNavBaPnj,,,,,51.3904,-0.0992,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biochemistry,First,Female,Cisgender,Heterosexual,Yes,Fortnightly,Spirits,Yes,No,"To get drunk,It's fun",,Yes,Blacked out,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat,OTHER",,,,No,,,,,I have not had sex on drugs,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-31 03:34:19,2025-05-31 03:37:28,IP Address,92.40.110.209,100,189,True,2025-05-31 03:37:28,R_2P1w5hzLbtFTjdI,,,,,53.7999,-1.5125,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",25+,Alumnus,Mathematics,SKIP,Female,Cisgender,Heterosexual,Yes,Weekly,"Wine,Spirits,Cider",Yes,No,"I like the taste,It's fun",,No,,1-3,No,,,,,,,,,,,,,,,,,No,"Marijuana,MDMA/ Ecstasy",,None of the above,,"Crack Cocaine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,On Special Occasions,,No,To feel good,,,,18,23,Alcohol,,,,,,,,,,,,,,,,,,,,,,,,"Joint (pure marijuana, rolling paper)",Unsure,Yes,Gummies,,No,"Dealer,Friend",,OTHER,,OTHER,
2025-05-31 08:07:19,2025-05-31 08:15:14,IP Address,82.132.212.5,100,475,True,2025-05-31 08:15:14,R_2GaltEJ4hp9v6QF,,,,,51.5212,-0.1825,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Undergraduate,Computing,Third,Male,Cisgender,Heterosexual,Yes,4-6 times a week,"Beer,Wine,Spirits",Yes,Yes,"I like the taste,Because my friends do,To relax,It's fun",,Yes,Blacked out,10-12,Yes,"Vapes,Snus/ Nicotine pouches",,,,,"Disposable,Reusable with Pods,Reusable with e-Liquid",,Mango,A few days,More than three daily,8/9mg,3 dot,Velo,,,,Yes,"Marijuana,Smart Drugs (Adderall/Ritalin/ etc.)",,Marijuana,,"Cocaine (powder),Crack Cocaine,Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,Weed,On Special Occasions,,No,"To relax/ unwind,To feel good,To enjoy yourself",,"Paranoia, and my brother almost died smacking his head on a stone corner",,14,15,"Alcohol,Nicotine",,,224,722,221,639,73,549,69,642,276,266,297,325,,,,,,,,,"Union Building,Huxley,Library,Other","Joint (pure marijuana, rolling paper)",No,Yes,"Brownies/ baked goods,Laced into food",,Yes,"Dealer,Bumming off a friend,Friend",,Can arrange quick delivery,,Text,
2025-05-24 13:44:24,2025-05-24 13:52:49,IP Address,185.137.39.94,98,505,False,2025-05-31 13:52:51,R_2Kd6e3knEpxEXzK,,,,,53.5039,-2.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Physics,Third,Male,Cisgender,Heterosexual,Yes,2-3 times a week,"Spirits,Cider",Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,Yes,Vomitted,7-9,No,,,,,,,,,,,,,,,,,No,"Marijuana,Psilocybin",,None of the above,,"Cocaine (powder),Crack Cocaine,Methamphetamine,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines",,,On Special Occasions,,No,To experience something different,,,,16,18,Alcohol,,,279,265,71,429,1159,778,996,770,1159,675,,,,,,,,,,,"Union Building,Blackett,Other","Joint (pure marijuana, rolling paper)",No,Yes,Brownies/ baked goods,,No,Bumming off a friend,,,,,
2025-05-31 14:52:14,2025-05-31 14:53:29,IP Address,104.28.40.139,100,74,True,2025-05-31 14:53:30,R_8xerjADiL5srUf7,,,,,51.3904,-0.0992,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,Bioengineering,First,SKIP,SKIP,SKIP,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Khat,OTHER",,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25 08:29:53,2025-05-25 08:34:26,IP Address,31.94.72.254,98,273,False,2025-06-01 08:34:34,R_28GoEkJE9f0OVdI,,,,,51.4971,-0.0482,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Design Engineering,Second,Female,Cisgender,SKIP,Yes,2-3 times a week,"Beer,Wine,Spirits",Yes,No,"To get drunk,Because my friends do,To relax",,Yes,Hospitalised,15+,Yes,"Vapes,Snus/ Nicotine pouches",,,,,"Disposable,Reusable with Pods",Elf bars v2,"Lime and lemon ",The battery dies before I finish,Two-three a week,6mg,3 dot,Nordic Spirit,,,,Yes,"Marijuana,MDMA/ Ecstasy",,None of the above,,"Cocaine (powder),Crack Cocaine,Heroin,Amphetamines (speed, ice, uppers, etc),Benzodiazepines,Khat",,,On Special Occasions,,No,"To relax/ unwind,To experience something different",,,,14,21,"Alcohol,Nicotine",,,,,,,,,,,,,,,,,,,,,,,,"Joint (pure marijuana, rolling paper),Spliff (marijuana with tobacco, rolling paper),THC vape (Cart, Penjamins, etc)",Yes,Yes,"Brownies/ baked goods,Gummies",,No,Friends dealer,,,,,
2025-05-25 22:57:13,2025-05-25 22:58:06,IP Address,82.68.194.30,60,52,False,2025-06-01 22:58:11,R_2o4PY5Tfw6hOo6I,,,,,50.4788,-3.5446,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,EEE/EIE,Third,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02 03:06:40,2025-06-02 03:13:13,IP Address,146.179.86.156,100,393,True,2025-06-02 03:13:14,R_2ZsKPIeBKHN2mHL,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",SKIP,Undergraduate,EEE/EIE,Third,Male,Cisgender,Heterosexual,Yes,Weekly,"Beer,Wine,Spirits",Yes,Yes,"I like the taste,To get drunk",,Yes,Hungover,4-6,Socially,"Cigarettes,Snus/ Nicotine pouches",Roll your own (Rollies),OTHER,3-5,No,,,,,Once a week,6mg,3 dot,Velo,,,,I have successfully quit,"Marijuana,Smart Drugs (Adderall/Ritalin/ etc.)",,"Marijuana,Smart Drugs (Adderall/Ritalin/ etc.)",,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,Daily,,No,To relax/ unwind,,,,16,16,Nicotine,,,188,390,812,659,32,844,526,570,1015,615,,,,,,,,,,,"Blackett,Prince's Gardens,Other","Joint (pure marijuana, rolling paper),Convection vape",Yes,Yes,"Brownies/ baked goods,Gummies",,No,"Prescription,Dealer",,Walking distance,,Text,
2025-06-02 09:03:05,2025-06-02 09:05:53,IP Address,193.61.207.180,100,167,True,2025-06-02 09:05:54,R_8MXRW0RVxjRlRPa,,,,,51.5088,-0.093,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Undergraduate,Bioengineering,Fourth,Male,Cisgender,SKIP,No,,,,,,,,,,Socially,Cigarettes,"Pre–rolled, regular size (Straights)","Marlboro,Amber Leaf,Imported Brands",<1,Yes,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat,OTHER",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:21:05,2025-05-27 10:21:29,IP Address,5.151.198.130,2,24,False,2025-06-03 10:21:32,R_2uMTs3iNPDzJwwF,,,,,51.3904,-0.0992,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:25:56,2025-05-27 10:27:06,IP Address,86.173.121.227,26,70,False,2025-06-03 10:27:07,R_8VSO81ECeJ29umd,,,,,51.3848,-0.4139,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Medicine,Third,Female,Cisgender,Bisexual,Yes,Weekly,"Wine,Spirits,Cider",Yes,Yes,"To get drunk,To relax,It's fun",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:27:46,2025-05-27 10:28:00,IP Address,85.255.237.116,2,13,False,2025-06-03 10:28:05,R_2g7ObyUQ9LS3bIT,,,,,51.4964,-0.1224,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:27:44,2025-05-27 10:29:07,IP Address,86.152.80.184,60,82,False,2025-06-03 10:29:08,R_8stZR6KxkO9WApu,,,,,51.4863,-0.1916,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Medicine,Third,Female,Cisgender,Heterosexual,Yes,2-3 times a week,"Beer,Wine,Cider",No,I don't know/ unsure,"I like the taste,To get drunk,To relax,It's fun",,Yes,Vomitted,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:28:02,2025-05-27 10:32:01,IP Address,148.252.140.125,74,239,False,2025-06-03 10:32:03,R_2KAU43TqaATGFhI,,,,,51.4964,-0.1224,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Medicine,Third,Female,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Spirits,Cider",Yes,Yes,"To get drunk,It's fun",,Yes,Vomitted,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat,OTHER",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:31:03,2025-05-27 10:33:31,IP Address,31.205.89.220,33,148,False,2025-06-03 10:33:33,R_8FIBdxYr7bAbQtu,,,,,51.5415,-0.1445,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",SKIP,Undergraduate,Medicine,Third,Male,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Spirits",No,I don't know/ unsure,"To get drunk,It's fun",,No,,1-3,Yes,"Cigarettes,Vapes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03 10:42:19,2025-06-03 10:43:06,IP Address,146.179.86.184,100,46,True,2025-06-03 10:43:06,R_8IN4b8XTGbhiuoF,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Medicine,First,Female,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,None of the above,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 10:45:01,2025-05-27 10:45:49,IP Address,86.143.234.191,58,48,False,2025-06-03 10:45:50,R_8yjsXbjbaxzNC2E,,,,,51.5494,-0.3664,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03 10:40:11,2025-06-03 10:46:47,IP Address,146.179.86.130,100,396,True,2025-06-03 10:46:47,R_289xbdxaVSvsBCV,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Physics,First,Male,Cisgender,Bisexual,Yes,2-3 times a week,"Spirits,Cider",Yes,I don't know/ unsure,"I like the taste,To get drunk,To relax,It's fun",,No,,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Methamphetamine,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,"Marajuana
LSD",,No,,,,,I have not had sex on drugs,15,,"Alcohol,Nicotine",,,1003,766,291,263,,,,,,,,,,,,,,,,,"Union Building,Other",,,,,,,,,,,,
2025-06-03 10:40:51,2025-06-03 10:47:13,IP Address,146.179.86.169,100,381,True,2025-06-03 10:47:13,R_2mwnLdiShIlqULN,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,EEE/EIE,First,Female,Cisgender,Heterosexual,Yes,4-6 times a week,"Wine,Spirits,Cider",Yes,No,"To get drunk,To relax,It's fun",,Yes,Vomitted,10-12,Socially,"Cigarettes,Vapes","Pre–rolled, regular size (Straights),Roll your own (Rollies)",Marlboro,<1,No,Disposable,Idk,Idk,The battery dies before I finish,,,,,,,,I have successfully quit,Marijuana,,None of the above,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,Idk,On Special Occasions,,No,"To relax/ unwind,To enjoy yourself,To experience something different",,Idk,,15,18,"Alcohol,Nicotine,Other Drugs",Marijuana,,1050,587,,,,,,,,,,,,,,,,,,,Prince's Gardens,"Joint (pure marijuana, rolling paper)",Unsure,No,,,No,Bumming off a friend,,,,,
2025-06-03 10:40:24,2025-06-03 10:48:18,IP Address,146.179.86.162,100,473,True,2025-06-03 10:48:19,R_8HifpbjaoEOLOGE,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Medicine,First,Male,Cisgender,Gay,Yes,4-6 times a week,"Beer,Wine,Spirits",Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,Yes,Vomitted,10-12,Socially,Cigarettes,"Pre–rolled, regular size (Straights),Roll your own (Rollies)",Marlboro,<1,No,,,,,,,,,,,,No,Marijuana,,Marijuana,,"Crack Cocaine,Ketamine,Methamphetamine,Nitrous Oxide,Anabolic Steroids,Khat",,,On Special Occasions,,No,"To relax/ unwind,To feel good,To experience something different",,"Got so cross-faded threw up all over my toilet all night ",,16,18,Alcohol,,,304,262,330,756,,,,,,,,,,,,,,,,,"Union Building,Dangoor Plaza","Spliff (marijuana with tobacco, rolling paper)",Yes,No,,,No,"Bumming off a friend,Friend",,,,,
2025-05-27 11:59:45,2025-05-27 12:00:03,IP Address,81.141.107.232,2,18,False,2025-06-03 12:00:04,R_8lZkpvjKnqQdrMJ,,,,,51.477,-0.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27 12:55:59,2025-05-27 12:57:46,IP Address,146.179.86.176,60,106,False,2025-06-03 12:57:47,R_2EmDPrTok5odWXG,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Medicine,Third,Male,Cisgender,Gay,Yes,2-3 times a week,"Wine,Spirits,Cider",Yes,I don't know/ unsure,"To get drunk,Because my friends do,It's fun",,Yes,Blacked out,7-9,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28 06:06:51,2025-05-28 06:11:25,IP Address,82.132.232.213,84,274,False,2025-06-04 06:11:29,R_8NJUvLT6dS6M8bT,,,,,51.6216,-0.055,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Alumnus,Chemistry,SKIP,Female,Cisgender,Pansexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat,OTHER,None of the above",,,,,,,,No,,,,,,,,Nicotine,,,832,673,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,
2025-05-28 09:55:25,2025-05-28 09:56:31,IP Address,146.179.86.147,74,65,False,2025-06-04 09:56:32,R_8o61801d7jzZ4Xf,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Postgraduate - Research,Bioengineering,First,Female,Cisgender,Lesbian,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,OTHER,all of the above,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
